"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"PA3476",1132.76914571669,-1.57893826479699,0.230221221387127,-6.8583523937697,6.96592552320672e-12,2.04806081484564e-10,1.57893826479699,-2.98749907167818
"PA0437",238.808089641916,1.30245019361915,0.189964485339476,6.85628259035689,7.0675505689651e-12,2.06626590791541e-10,1.30245019361915,2.46647419520555
"PA3128",116.397282856382,-1.7212766314735,0.251091830547787,-6.85516779943944,7.12288609027509e-12,2.07081001194366e-10,1.7212766314735,-3.29728052062717
"PA0080",173.034842702542,1.37367942356624,0.201755280769364,6.80864172837469,9.85244973229881e-12,2.84845268927128e-10,1.37367942356624,2.59130606144585
"PA1899",41.2683350624524,-3.99356754707581,0.587554849500408,-6.79692721534254,1.06874055919704e-11,3.07277672379083e-10,3.99356754707581,-15.9288206136902
"PA5336",355.442369665077,1.12855621679072,0.166086591318888,6.7949869271739,1.08322350786533e-11,3.09730501919294e-10,1.12855621679072,2.18639825993275
"PA4858",55.2655417821798,2.88818734939919,0.427310647013136,6.75898756463796,1.38959319573678e-11,3.95160819159245e-10,2.88818734939919,7.40339677222597
"PA1475",318.069822240386,1.34194754154319,0.199112165515598,6.73965620366911,1.5876183464363e-11,4.49019884502963e-10,1.34194754154319,2.53493286860535
"PA1250",312.100760357972,-1.23326044194712,0.183402148585156,-6.72435111290152,1.76376661507052e-11,4.96142781882539e-10,1.23326044194712,-2.3509770277244
"PA0608",290.983521569596,1.20650837438532,0.179551088307458,6.71958263109678,1.82245813150624e-11,5.09896350341852e-10,1.20650837438532,2.30778427989393
"PA3339",152.471001622132,1.18010611416981,0.175731148239599,6.71540660828554,1.87542513069129e-11,5.21909752947458e-10,1.18010611416981,2.26593443014299
"PA3477",1113.12582460694,-1.38292309121544,0.205977635110481,-6.71394780541915,1.89428091502929e-11,5.24353078819811e-10,1.38292309121544,-2.60796243866217
"PA2939",241.933197091434,-2.68353457878444,0.401133452217945,-6.68987979922057,2.23353979707542e-11,6.14991592803199e-10,2.68353457878444,-6.42427913255858
"PA5362",470.156872257453,-0.917063604409566,0.137167980294963,-6.685697364921,2.29827543882094e-11,6.29485546506535e-10,0.917063604409566,-1.88826808495055
"PA4995",186.065472822667,1.36976426056537,0.204905765032801,6.68484979105446,2.31161624252682e-11,6.29824655817255e-10,1.36976426056537,2.5842833493831
"PA1572",483.143684390822,-1.19431706160903,0.1786938491953,-6.6835935707206,2.33152869484004e-11,6.31941423330603e-10,1.19431706160903,-2.28836480590681
"PA0250",139.437393677723,-1.36942172373411,0.204975586888052,-6.68090158698765,2.37476670043088e-11,6.40325694769032e-10,1.36942172373411,-2.58366983985715
"PA3901",201.15612871147,1.23303911161458,0.18465774285516,6.67742978198179,2.43169053199249e-11,6.52294717963347e-10,1.23303911161458,2.35061638143354
"PA4029",220.436069794429,1.11110377006152,0.166417966337663,6.67658543433396,2.44573515615982e-11,6.5269773090542e-10,1.11110377006152,2.16010848620052
"PA0627",59.3520254871256,2.50124076342404,0.376206464482316,6.64858528379066,2.95923498147212e-11,7.85707083856168e-10,2.50124076342404,5.66172141595315
"PA4602",3322.60296902655,1.09272452548727,0.164509819653824,6.64230577716681,3.08813458699663e-11,8.15769156889872e-10,1.09272452548727,2.13276428342336
"PA0082",719.897008642668,1.04828355268895,0.15802618545925,6.63360663704227,3.2758211452834e-11,8.60978446467414e-10,1.04828355268895,2.06806789836795
"PA5114",878.814632912693,1.19821661098415,0.180986103929228,6.62048955677116,3.58011209296075e-11,9.36226298078781e-10,1.19821661098415,2.29455853516482
"PA1927",516.373994400096,1.43334244761672,0.216667883926866,6.61538951522932,3.70574671710897e-11,9.64235295791755e-10,1.43334244761672,2.70071695416941
"PA3660",172.689073586293,-1.25871442682259,0.190677661473582,-6.60126842911267,4.07654656171486e-11,1.05544021428677e-09,1.25871442682259,-2.39282423379957
"PA2832",141.456566171497,-1.32475809166618,0.200878850032232,-6.59481120811677,4.25797347288183e-11,1.09695514618203e-09,1.32475809166618,-2.50490882373136
"PA0952",53.708588719836,2.49034293398851,0.377716007573114,6.59316228080818,4.30555496432237e-11,1.10374916425289e-09,2.49034293398851,5.61911502880218
"PA5057",150.607599959665,-1.32972079706514,0.201795181661797,-6.58945761794113,4.41436219372835e-11,1.12609514000796e-09,1.32972079706514,-2.51354025972337
"PA3887",517.13712331594,-1.2009793069155,0.18256136676431,-6.57849647053739,4.75229151648867e-11,1.20638658789303e-09,1.2009793069155,-2.29895672108467
"PA0077",1293.06002210243,1.28164081610481,0.19534416574429,6.56093726281288,5.34706156562491e-11,1.35078196055884e-09,1.28164081610481,2.43115321335101
"PA4217",216.35662844034,-1.61855860603281,0.246937052703193,-6.55453925733151,5.58139313266787e-11,1.40316762620307e-09,1.61855860603281,-3.07068091782449
"PA3676",288.682903531551,1.03214537038381,0.15757087797038,6.55035615513821,5.74000226616341e-11,1.4361044131305e-09,1.03214537038381,2.04506311767974
"PA0196",541.707176983354,-0.977180568778637,0.149475839698587,-6.53738136376478,6.26052688585361e-11,1.55884123990345e-09,0.977180568778637,-1.96861442188631
"PA1810",370.408687073133,-1.09590127202587,0.167976894547346,-6.52411913542657,6.84023255036709e-11,1.69507477105287e-09,1.09590127202587,-2.13746570419027
"PA3969",98.0830641581971,-1.44556123694222,0.221689563445235,-6.52065534559693,7.00008658187345e-11,1.72646685175684e-09,1.44556123694222,-2.72368759534396
"PA5476",78.2615208104715,-1.66071485711016,0.254770975418848,-6.51846174541628,7.10320471863086e-11,1.74363572432807e-09,1.66071485711016,-3.16173150110374
"PA1215",84.0565361269053,-1.98832142106536,0.305808257157851,-6.50185655398781,7.93347339750721e-11,1.93830026106233e-09,1.98832142106536,-3.96775080804376
"PA2709",446.950223176971,-0.967370036949385,0.148871171631077,-6.49803468563181,8.13760454071878e-11,1.9696787920884e-09,0.967370036949385,-1.95527297661025
"PA2764",161.441647625104,-1.40224115113939,0.215781888791856,-6.4984191165923,8.11684143948394e-11,1.9696787920884e-09,1.40224115113939,-2.64311858020814
"PA0563",1012.64090751897,1.38177545594791,0.212862327170243,6.49140444115689,8.5039844042894e-11,2.04610958552568e-09,1.38177545594791,2.60588868123605
"PA4825",81.0554285552222,1.70461474538325,0.262615727232348,6.49090883987729,8.53200960912897e-11,2.04610958552568e-09,1.70461474538325,3.25941882420916
"PA3101",191.512408526386,-1.51596706736851,0.233590580894039,-6.48984672912039,8.59237421386082e-11,2.05075693005811e-09,1.51596706736851,-2.85990468847444
"PA4630",127.693544336881,1.43702087882088,0.221448596859778,6.48918484559559,8.63020306846132e-11,2.05075693005811e-09,1.43702087882088,2.70761174263798
"PA4826",92.0516140062758,2.9699974720132,0.458110788954851,6.48314238306645,8.98316477336461e-11,2.12492679457225e-09,2.9699974720132,7.83534865106114
"PA4840",287.389296313566,1.57633603724375,0.243514462501866,6.47327481517314,9.59012966578294e-11,2.25823686790654e-09,1.57633603724375,2.98211529675008
"PA1272",240.410139408914,1.26311392094697,0.195515628250055,6.46042432644571,1.0440979520027e-10,2.44751610010003e-09,1.26311392094697,2.40013228126897
"PA0438",108.366193691233,1.43711026539572,0.223505731652254,6.42985866524299,1.2772264661817e-10,2.9805769192868e-09,1.43711026539572,2.70777950618511
"PA5471",452.828070813906,1.30842613451759,0.203554680125259,6.42788529211137,1.29391318278931e-10,3.00603759073015e-09,1.30842613451759,2.47671202983324
"PA4318",281.18230695917,1.23158230272404,0.19218534077048,6.40830511727152,1.47146208191945e-10,3.4033282996928e-09,1.23158230272404,2.34824396704401
"PA0473",186.071560387233,-1.1250099542091,0.175605634696598,-6.40645703739989,1.48940052979112e-10,3.42957537921814e-09,1.1250099542091,-2.18103051380456
"PA0963",3635.23281945759,0.898185228404351,0.140855922228231,6.37662381670406,1.81034399669492e-10,4.14799436388393e-09,0.898185228404351,1.86372012729447
"PA4569",630.708682477136,1.3918166283184,0.218288806246477,6.37603298240981,1.81733803798143e-10,4.14799436388393e-09,1.3918166283184,2.6240889569276
"PA1592",955.375286849284,1.75432927896836,0.275450221292691,6.36895214944929,1.90323969518072e-10,4.32509142957226e-09,1.75432927896836,3.37369436104817
"PA0075",163.761329979441,1.25213439891974,0.196873839275175,6.36008523798638,2.01641821908195e-10,4.56236539656629e-09,1.25213439891974,2.38193558530305
"PA5274",320.817978929605,-1.12936288321141,0.177732827145358,-6.35427287885183,2.09414802625293e-10,4.71772568338539e-09,1.12936288321141,-2.18762110133383
"PA3687",557.945029613358,-1.36043784027638,0.214201386054184,-6.35120932379141,2.13628776648912e-10,4.79191445552128e-09,1.36043784027638,-2.56763092143133
"PA4211",112.891561920415,-2.985818248513,0.470249492399234,-6.34943428280852,2.1610815944351e-10,4.82672472851513e-09,2.985818248513,-7.92174492696761
"PA0902",260.115624675825,-1.21840347380993,0.192110417350263,-6.34220408562481,2.26500985511291e-10,5.03722704530238e-09,1.21840347380993,-2.32689074604188
"PA0559",218.577077970676,1.3280171919727,0.209958744730471,6.32513398609575,2.53012946211769e-10,5.60289094504701e-09,1.3280171919727,2.51057389981014
"PA3127",105.149833187663,-1.36023818421929,0.215169296303412,-6.32171135746622,2.58682243817932e-10,5.70416269842592e-09,1.36023818421929,-2.56727560892223
"PA1791",444.124994305326,1.35701864797748,0.2148328973082,6.31662405981844,2.67338851965826e-10,5.87017462291206e-09,1.35701864797748,2.56155283254726
"PA3049",1340.69814092687,-1.6618216489399,0.263235597153748,-6.31305821442258,2.73574527703212e-10,5.98185647969544e-09,1.6618216489399,-3.1641580161647
"PA2376",97.7400605739532,1.43921819587898,0.228092677922739,6.30979568912982,2.79404068015915e-10,6.08376054374403e-09,1.43921819587898,2.71173875099526
"PA3824",421.734290384544,1.29741371987345,0.205855508643117,6.30254554966865,2.92796451593269e-10,6.34880305871406e-09,1.29741371987345,2.45787870267471
"PA2915",99.8487614324437,-1.42226184441926,0.225752567357322,-6.30009156072231,2.97469872218201e-10,6.42337433619716e-09,1.42226184441926,-2.6800535816535
"PA1505",729.291990493907,-0.946793226396238,0.150485044716266,-6.29161009442088,3.14189858989172e-10,6.75638027346964e-09,0.946793226396238,-1.92758332568785
"PA0081",589.177480258639,1.01168089877451,0.160838946710886,6.29002439684616,3.17416082099701e-10,6.79766786521334e-09,1.01168089877451,2.01625889602639
"PA0944",577.272064630968,0.924017964154274,0.147144653304439,6.279657081678,3.39320611070604e-10,7.2285597729869e-09,0.924017964154274,1.89739225608819
"PA4669",3359.87535573961,1.73833535875368,0.276840159221305,6.27920227918977,3.40314593463065e-10,7.2285597729869e-09,1.73833535875368,3.33649966443569
"PA3068",1380.58408450616,-1.29831650622435,0.207034204010762,-6.27102421277626,3.58680830673941e-10,7.58770342612678e-09,1.29831650622435,-2.45941723555437
"PA5024",251.895249919118,1.18283868417875,0.18866240487804,6.26960461435543,3.61966039792833e-10,7.62619947806438e-09,1.18283868417875,2.27023034291647
"PA0407",315.688925294698,-1.09790786321409,0.175362841578949,-6.26077824314797,3.83060929116147e-10,8.03810110935657e-09,1.09790786321409,-2.14044069462718
"PA1174",249.230371057688,-1.43866631262686,0.230928340486234,-6.22992530755498,4.66657610037013e-10,9.71394481053045e-09,1.43866631262686,-2.71070161081665
"PA3099",66.2492027608164,-1.59853872876862,0.256574693582245,-6.23030551630072,4.6552641928258e-10,9.71394481053045e-09,1.59853872876862,-3.02836422152732
"PA1576",207.276434748689,-1.13613657499576,0.182489387840026,-6.22576791145645,4.79203008487139e-10,9.9353484309445e-09,1.13613657499576,-2.19791649452829
"PA0090",1737.35558725525,1.09649039661195,0.176426276509521,6.21500616747854,5.13226340709423e-10,1.05985312581422e-08,1.09649039661195,2.13833871664375
"PA0283",2256.18244455015,0.941088411779402,0.151650983704108,6.20562022608171,5.44816016506003e-10,1.12064132407006e-08,0.941088411779402,1.91997617917402
"PA4142",134.562694352864,-1.79918801367389,0.290135293772785,-6.20120354982699,5.60329861618332e-10,1.14801440939441e-08,1.79918801367389,-3.48024293053626
"PA0815",193.78359567568,-1.0622860281432,0.171598613201934,-6.1905280486919,5.99629960015737e-10,1.22371541643996e-08,1.0622860281432,-2.08823782700353
"PA3924",282.848510901089,-1.32119137689522,0.213948545525805,-6.17527627331247,6.60478731638269e-10,1.34262942165842e-08,1.32119137689522,-2.4987236909061
"PA2027",213.128484321323,1.89974592074888,0.307754332869538,6.17292989195447,6.70359426659692e-10,1.35215133966552e-08,1.89974592074888,3.7314747421517
"PA3744",5883.23656865086,0.935340792001454,0.151511317940428,6.17340542420215,6.68345362227904e-10,1.35215133966552e-08,0.935340792001454,1.91234231345545
"PA0862",340.747190141851,-0.940692705544703,0.152426072629452,-6.17146849825046,6.76586129200587e-10,1.35944178237832e-08,0.940692705544703,-1.91944963521295
"PA3031",1373.12769535708,-1.48720265004955,0.241035719125908,-6.17005087645411,6.82680226859266e-10,1.36641073099062e-08,1.48720265004955,-2.80344866059566
"PA5183",137.264136994006,1.60426115956205,0.26031394522857,6.16279376870656,7.14725669158434e-10,1.42506987827605e-08,1.60426115956205,3.04040004233002
"PA0167",218.900045527479,-1.18813710220299,0.19313000909883,-6.15200665990226,7.65086642728889e-10,1.51966064456532e-08,1.18813710220299,-2.27858328249444
"PA4719",331.768394473969,1.14194867175364,0.185731916084445,6.14837070455052,7.82829024930383e-10,1.54898944704856e-08,1.14194867175364,2.20678896548487
"PA0976",214.657269447905,1.44773980974613,0.235670489978523,6.14306784815553,8.09426877240219e-10,1.59555207165079e-08,1.44773980974613,2.72780366561814
"PA2025",784.609443202188,-0.942605581743996,0.15367812649607,-6.13363530149555,8.58933009671915e-10,1.68674995559723e-08,0.942605581743996,-1.92199633055535
"PA1292",215.039712501154,-1.09365925187711,0.178491709267708,-6.12722717690379,8.94237499239197e-10,1.7494781752033e-08,1.09365925187711,-2.13414655545995
"PA4195",338.841791806263,1.51715523816704,0.247684671382208,6.12534974288287,9.04846265495182e-10,1.76360298338462e-08,1.51715523816704,2.86226101105528
"PA2629",1665.30868808065,1.09924821501735,0.179795173310628,6.11389168450149,9.72303126509383e-10,1.88800950386374e-08,1.09924821501735,2.14243021880809
"PA2865",401.488380656091,0.947003854765083,0.15495029849288,6.11166202308799,9.85988276826117e-10,1.90746579650673e-08,0.947003854765083,1.92786476657396
"PA0644",92.2482221478847,2.07763278174772,0.340268355635915,6.10586540692245,1.02245144256904e-09,1.97068048412195e-08,2.07763278174772,4.22114030038123
"PA2988",451.16358090332,1.21181982854944,0.198955392657519,6.09091220078394,1.12269114695026e-09,2.1558984238853e-08,1.21181982854944,2.31629632288811
"PA5425",659.124684179141,0.776689375264159,0.127534686897298,6.09002455849221,1.12893368404716e-09,2.15991576903728e-08,0.776689375264159,1.71319500410388
"PA0784",313.622417380921,-0.979616677957782,0.161085252600539,-6.08135544466661,1.19170777974578e-09,2.27166567245312e-08,0.979616677957782,-1.97194139732085
"PA4433",7891.57485547257,1.35118029978898,0.222573969681877,6.0707022556151,1.27352112056143e-09,2.41876055160645e-08,1.35118029978898,2.55120759879409
"PA4452",238.733559256419,1.13055962767619,0.186477512945513,6.06271292349618,1.33844440838697e-09,2.53282352772575e-08,1.13055962767619,2.18943652976576
"PA1051",113.789750192149,1.85801508431366,0.308745763953393,6.01794518740067,1.76644982518511e-09,3.33065394574757e-08,1.85801508431366,3.62508565549616
"PA3649",956.530480916481,0.766976265383739,0.127554868594235,6.01291251236808,1.8221939015072e-09,3.4233563405933e-08,0.766976265383739,1.70169946313395
"PA4193",55.6127742538169,1.61943455137803,0.269658427344707,6.0055032113196,1.90739389359159e-09,3.57053159073763e-08,1.61943455137803,3.07254587562794
"PA0382",499.187758891053,1.03433471740882,0.172382448670597,6.0002321894459,1.97035574281958e-09,3.66204688772611e-08,1.03433471740882,2.04816893819288
"PA4154",95.5003946455359,1.66192015152244,0.276966290646854,6.00044195862618,1.9678118270051e-09,3.66204688772611e-08,1.66192015152244,3.16437406208413
"PA0085",3038.99098235817,1.08936809487447,0.181592865343156,5.99895867503321,1.98586883783009e-09,3.67774428187466e-08,1.08936809487447,2.12780817386166
"PA3239",162.960371809988,-1.40142162857096,0.234034394134139,-5.98810116673588,2.12305000027866e-09,3.91785539058515e-08,1.40142162857096,-2.64161758369977
"PA0315",747.402035033046,-0.923455098943012,0.154885142726775,-5.96219290427379,2.4887508730751e-09,4.57648747119535e-08,0.923455098943012,-1.89665213585813
"PA1325",207.850082677297,1.27948217865466,0.214661574012881,5.9604621112947,2.51525619766114e-09,4.60894128613683e-08,1.27948217865466,2.42751831198288
"PA0851",156.66539885483,-1.21073433645312,0.203495661682515,-5.94968131724622,2.68665071759924e-09,4.90572994188998e-08,1.21073433645312,-2.3145541836125
"PA4632",944.361557620294,1.17364880301022,0.19810424214922,5.92440015558161,3.13439376654304e-09,5.70328152485664e-08,1.17364880301022,2.25581507229176
"PA0411",2033.33566563807,-0.75989691612888,0.128360947425277,-5.92000083647904,3.21939981248393e-09,5.83754586207888e-08,0.75989691612888,-1.69336962525688
"PA0867",487.440829744259,-1.10476556907983,0.186768032155362,-5.91517486333441,3.31523183729517e-09,5.98318656345864e-08,1.10476556907983,-2.1506392841068
"PA3921",433.619070835461,-1.0596080184314,0.179145084481946,-5.91480375526679,3.32271505926124e-09,5.98318656345864e-08,1.0596080184314,-2.08436512082083
"PA3123",173.526568309377,-1.22122540495998,0.206633631626368,-5.9100998968463,3.41900324262907e-09,6.13534237056611e-08,1.22122540495998,-2.33144663026754
"PA3621",248.267063500082,2.06853704465339,0.350673480596881,5.89875527836476,3.6625397803945e-09,6.52952806101959e-08,2.06853704465339,4.19461105958689
